x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89627.696040489,43157.419663106,0.0,0.0,0.0,-0.5382456358965583,0.8427880133451766,8.33333333333333
89627.948554261,43156.874957383,0.0,0.0,0.0,-0.5425553159679913,0.8400200766141682,8.33333333333333
89628.195475052,43156.327693236,0.0,0.0,0.0,-0.5461303786178938,0.8377001907309536,8.33333333333333
89628.437722712,43155.778343325,0.0,0.0,0.0,-0.5489826219538034,0.83583376385064,8.33333333333333
89628.676220012,43155.227353989,0.0,0.0,0.0,-0.5511219668410501,0.8344246986189062,8.33333333333333
89628.911891438,43154.67514957,0.0,0.0,0.0,-0.552556100297215,0.8334757081189194,8.33333333333333
89629.145662217,43154.122137903,0.0,0.0,0.0,-0.5532902094323148,0.8329885618340418,8.33333333333333
89629.378458318,43153.568714857,0.0,0.0,0.0,-0.5533268112294093,0.8329642489174992,8.33333333333333
89629.61120579,43153.015271336,0.0,0.0,0.0,-0.5526656613036608,0.8334030638387331,8.33333333333333
89629.844831188,43152.462198177,0.0,0.0,0.0,-0.5513037505654435,0.8343046054124807,8.33333333333333
89630.080261889,43151.909891316,0.0,0.0,0.0,-0.5492353666478736,0.8356677043078642,8.33333333333333
89630.318425965,43151.358757654,0.0,0.0,0.0,-0.546452253952019,0.837490259137835,8.33333333333333
89630.560251417,43150.809221545,0.0,0.0,0.0,-0.5429439955861797,0.8397689072934973,8.33333333333333
89630.806665644,43150.261728966,0.0,0.0,0.0,-0.5389023110534059,0.8423682681234486,8.33333333333333
89631.058330173,43149.716630063,0.0,0.0,0.0,-0.534935394580649,0.84489296578019,8.33333333333333
89631.315110112,43149.173921343,0.0,0.0,0.0,-0.5311638558869317,0.8472691179308537,8.33333333333333
89631.576718131,43148.633523557,0.0,0.0,0.0,-0.5275940827035744,0.8494966061710746,8.33333333333333
89631.842864611,43148.095346272,0.0,0.0,0.0,-0.5242316894408755,0.8515756782494234,8.33333333333333
89632.113257973,43147.559289805,0.0,0.0,0.0,-0.5210815356753138,0.8535069028298814,8.33333333333333
89632.387605424,43147.025246096,0.0,0.0,0.0,-0.5181477354926883,0.8552911341781809,8.33333333333333
89632.665614089,43146.493098741,0.0,0.0,0.0,-0.5154336856029701,0.8569294695281161,8.33333333333333
89632.946991382,43145.962724378,0.0,0.0,0.0,-0.5129420896410052,0.8584232130334775,8.33333333333333
89633.231445149,43145.433994327,0.0,0.0,0.0,-0.5106749878631732,0.8597738404783829,8.33333333333333
89633.518685706,43144.906772569,0.0,0.0,0.0,-0.5086337812852709,0.8609829711065412,8.33333333333333
89633.808424908,43144.380919175,0.0,0.0,0.0,-0.5068192727004557,0.8620523329934101,8.33333333333333
89634.100376861,43143.85629048,0.0,0.0,0.0,-0.505231699928238,0.8629837364560371,8.33333333333333
89634.394257488,43143.332741213,0.0,0.0,0.0,-0.5037331179626677,0.8638593322223296,8.33333333333333
89634.68995428,43142.810214242,0.0,0.0,0.0,-0.500480546827654,0.8657477821208047,8.33333333333333
89634.989572252,43142.289927881,0.0,0.0,0.0,-0.4941234120351002,0.8693917722631096,8.33333333333333
89635.296779403,43141.774093428,0.0,0.0,0.0,-0.47598684387397855,0.8794524003372148,8.33333333333333
89635.62495024508,43141.27169212871,0.0,0.0,0.0,-0.4655288304807783,0.8850327157745067,8.33333333333333
89635.96444074131,43140.77793525302,0.0,0.0,0.0,-0.4455671949050511,0.8952484989233125,8.33333333333333
89636.3244422957,43140.30159501973,0.0,0.0,0.0,-0.418161878071237,0.9083725247539888,8.33333333333333
89636.71001911265,43139.85114347565,0.0,0.0,0.0,-0.3510944754143794,0.9363400393732513,8.33333333333333
89637.14130067779,43139.47479929694,0.0,0.0,0.0,-0.3264172277484798,0.9452257896550417,8.33333333333333
89637.58449921488,43139.12725079296,0.0,0.0,0.0,-0.2888881238822827,0.9573628632236446,8.33333333333333
89638.04306192728,43138.82278081014,0.0,0.0,0.0,-0.24795579038278742,0.9687713486760677,8.33333333333333
89638.51391441177,43138.56485603795,0.0,0.0,0.0,-0.17681603872162543,0.9842439171520404,8.33333333333333
89638.99462179549,43138.386381281685,0.0,0.0,0.0,-0.1497917656100581,0.9887175668285769,8.33333333333333
89639.47584763318,43138.23714343403,0.0,0.0,0.0,-0.10409452000650837,0.9945674089294373,8.33333333333333
89639.9565426788,43138.13540689596,0.0,0.0,0.0,-0.049533490831463724,0.9987724632197512,8.33333333333333
89640.43433165774,43138.08789875831,0.0,0.0,0.0,0.007689588399091651,0.9999704346780721,8.33333333333333
89640.90679808991,43138.095165547646,0.0,0.0,0.0,0.06310160779106731,0.9980071077373058,8.33333333333333
89641.37245507434,43138.15428665772,0.0,0.0,0.0,0.10975299661991911,0.9939588923758105,8.33333333333333
89641.83145101315,43138.25690252539,0.0,0.0,0.0,0.1373126116698012,0.990527761688898,8.33333333333333
89642.28618658968,43138.38544889407,0.0,0.0,0.0,0.19699267707796575,0.9804049597883807,8.33333333333333
89642.730870058,43138.5716674805,0.0,0.0,0.0,0.2143994859131645,0.9767460572944079,8.33333333333333
89643.17261188792,43138.77541233356,0.0,0.0,0.0,0.2410805998979272,0.9705050975408916,8.33333333333333
89643.61069646079,43139.00737257756,0.0,0.0,0.0,0.25557097323193684,0.9667902966213928,8.33333333333333
89644.04923836436,43139.25664932774,0.0,0.0,0.0,0.2562057833118228,0.966622261588039,8.33333333333333
89644.50494910355,43139.516477694604,0.0,0.0,0.0,0.26369918908358725,0.9646049645718492,8.33333333333333
89644.96784707883,43139.790009608885,0.0,0.0,0.0,0.27808477629946216,0.9605565351349592,8.33333333333333
89645.42283310491,43140.07754940075,0.0,0.0,0.0,0.30911802723289206,0.9510236827964091,8.33333333333333
89645.85545444,43140.39200765948,0.0,0.0,0.0,0.3536440878649901,0.9353800613216743,8.33333333333333
89646.25126436913,43140.74121568503,0.0,0.0,0.0,0.4361671468677418,0.8998656677489445,8.33333333333333
89646.57186168617,43141.1474416478,0.0,0.0,0.0,0.46952050751597674,0.8829215667441472,8.33333333333333
89646.8595861112,43141.57411268105,0.0,0.0,0.0,0.5236779285202245,0.851916326396417,8.33333333333333
89647.09187710067,43142.03314560198,0.0,0.0,0.0,0.5799347363293375,0.8146629374156049,8.33333333333333
89647.26228926516,43142.525041796485,0.0,0.0,0.0,0.6515812828385792,0.7585788237582377,8.33333333333333
89647.34309489981,43143.054459836225,0.0,0.0,0.0,0.6738152198278929,0.7388998914117448,8.33333333333333
89647.3928079607,43143.592845653,0.0,0.0,0.0,0.7045455451412516,0.7096587735113381,8.33333333333333
89647.3967854234,43144.142876963735,0.0,0.0,0.0,0.7324121794468753,0.680861512642533,8.33333333333333
89647.35598312857,43144.70143507958,0.0,0.0,0.0,0.7559315988952772,0.6546506074171395,8.33333333333333
89647.27476868575,43145.2640729938,0.0,0.0,0.0,0.777267934755769,0.6291697367169702,8.33333333333333
89647.15483463151,43145.8272446928,0.0,0.0,0.0,0.7969262062863305,0.6040766687549495,8.33333333333333
89646.99750340807,43146.38790196288,0.0,0.0,0.0,0.8144442672434767,0.5802417905961584,8.33333333333333
89646.80558637249,43146.943225338604,0.0,0.0,0.0,0.8297343064077646,0.5581585623906756,8.33333333333333
89646.58267594433,43147.491010290556,0.0,0.0,0.0,0.8429199136394343,0.5380390498747174,8.33333333333333
89646.3325132017,43148.02995200163,0.0,0.0,0.0,0.8540658688027791,0.5201648697731845,8.33333333333333
89646.05895046232,43148.55966660647,0.0,0.0,0.0,0.8631863202382636,0.5048855083615748,8.33333333333333
89645.76599216003,43149.08059324698,0.0,0.0,0.0,0.8703407870588368,0.4924499105308118,8.33333333333333
89645.45767190034,43149.593794716064,0.0,0.0,0.0,0.8758919441759109,0.48250730784905527,8.33333333333333
89645.13738221242,43150.10041497331,0.0,0.0,0.0,0.8806083204998008,0.4738448964234185,8.33333333333333
89644.8069447866,43150.60094751083,0.0,0.0,0.0,0.8848679452992165,0.465841946782321,8.33333333333333
89644.46734545889,43151.09561210001,0.0,0.0,0.0,0.8877121587160329,0.4603988740947579,8.33333333333333
89644.121595898,43151.586210352,0.0,0.0,0.0,0.8941788363068384,0.4477099604665372,8.33333333333333
89643.761896874,43152.066919827,0.0,0.0,0.0,0.8968905333243885,0.44225261020495277,8.33333333333333
89643.396365184,43152.54321065,0.0,0.0,0.0,0.8993751722127948,0.43717765222756494,8.33333333333333
89643.025473672,43153.015341087,0.0,0.0,0.0,0.9016323463529582,0.43250330866949355,8.33333333333333
89642.649700834,43153.483595622,0.0,0.0,0.0,0.9036627114574315,0.4282449111447829,8.33333333333333
89642.269526237,43153.948284331,0.0,0.0,0.0,0.9054678306643368,0.4244149003416586,8.33333333333333
89641.885430129,43154.409737188,0.0,0.0,0.0,0.9070500136911167,0.42102288852619996,8.33333333333333
89641.497890128,43154.868302341,0.0,0.0,0.0,0.908413705749103,0.4180724090479809,8.33333333333333
89641.107376543,43155.324339412,0.0,0.0,0.0,0.9095832411488236,0.4155217532466875,8.33333333333333
89640.714310565,43155.778176906,0.0,0.0,0.0,0.9105779516137483,0.41333738523742336,8.33333333333333
89640.31907,43156.230122919,0.0,0.0,0.0,0.911402337543998,0.41151643845578795,8.33333333333333
89639.922025445,43156.680485708,0.0,0.0,0.0,0.9120599784310692,0.4100568201412061,8.33333333333333
89639.523540962,43157.129574872,0.0,0.0,0.0,0.9125538545040897,0.40895655347448423,8.33333333333333
89639.123974674,43157.577701271,0.0,0.0,0.0,0.9128863427775702,0.40821382285536667,8.33333333333333
89638.72367933,43158.025177064,0.0,0.0,0.0,0.9130592135838335,0.4078270129474893,8.33333333333333
89638.323004807,43158.472313666,0.0,0.0,0.0,0.9130736360713976,0.40779472177966825,8.33333333333333
89637.922298651,43158.919421935,0.0,0.0,0.0,0.9129301801907223,0.4081157753590706,8.33333333333333
89637.521907304,43159.366811614,0.0,0.0,0.0,0.9126288247477686,0.4087892222643676,8.33333333333333
89637.12217649,43159.814791699,0.0,0.0,0.0,0.9121689638276296,0.4098143255544255,8.33333333333333
89636.723453332,43160.263668852,0.0,0.0,0.0,0.911549418624322,0.41119053661977734,8.33333333333333
89636.326086999,43160.713747394,0.0,0.0,0.0,0.9107684509244015,0.4129174600338015,8.33333333333333
89635.930429711,43161.165328818,0.0,0.0,0.0,0.9098254029320825,0.4149912483167251,8.33333333333333
89635.536834147,43161.618708174,0.0,0.0,0.0,0.9088116468311145,0.4172066521331098,8.33333333333333
89635.145452418,43162.073999994,0.0,0.0,0.0,0.9078703229080641,0.4192510903776009,8.33333333333333
89634.756124086,43162.531049045,0.0,0.0,0.0,0.9070148495613317,0.421098637702896,8.33333333333333
89634.368660029,43162.989679695,0.0,0.0,0.0,0.9062464851665418,0.42274969914038846,8.33333333333333
89633.982868863,43163.449718632,0.0,0.0,0.0,0.9055663458407952,0.4242046596638812,8.33333333333333
89633.598557364,43163.910994468,0.0,0.0,0.0,0.9049754090435295,0.42546387511338307,8.33333333333333
89633.21553058,43164.373337686,0.0,0.0,0.0,0.9044745228914405,0.42652765143692745,8.33333333333333
89632.833592087,43164.836580368,0.0,0.0,0.0,0.904064407666229,0.4273962409651149,8.33333333333333
89632.452544196,43165.300555969,0.0,0.0,0.0,0.9037456661809669,0.42806982007509065,8.33333333333333
89632.072188158,43165.765099042,0.0,0.0,0.0,0.903518780596156,0.4285484956338492,8.33333333333333
89631.692324497,43166.230044816,0.0,0.0,0.0,0.9033841221179347,0.4288322841219029,8.33333333333333
89631.312753024,43166.695229117,0.0,0.0,0.0,0.9033419481586212,0.42892111710311814,8.33333333333333
89630.933273082,43167.160488017,0.0,0.0,0.0,0.9033924058858936,0.4288148329847008,8.33333333333333
89630.553683579,43167.625657724,0.0,0.0,0.0,0.9035355318549653,0.4285131767817241,8.33333333333333
89630.17378355,43168.090573823,0.0,0.0,0.0,0.9037712497790549,0.42801580353160457,8.33333333333333
89629.793372026,43168.555071375,0.0,0.0,0.0,0.9040993704838842,0.4273222768481001,8.33333333333333
89629.412248269,43169.018984566,0.0,0.0,0.0,0.9045195885040489,0.42643207432423047,8.33333333333333
89629.030211854,43169.482146556,0.0,0.0,0.0,0.9050314768104633,0.4253445967474748,8.33333333333333
89628.647063161,43169.944388853,0.0,0.0,0.0,0.9056344832309344,0.4240591736810304,8.33333333333333
89628.262603495,43170.405541158,0.0,0.0,0.0,0.9063340512254131,0.4225619334361891,8.33333333333333
89627.876621842,43170.865420077,0.0,0.0,0.0,0.9073323968384328,0.4204139884059814,8.33333333333333
89627.488466287,43171.323464981,0.0,0.0,0.0,0.9088691288260737,0.4170814149143231,8.33333333333333
89627.096959945,43171.778647932,0.0,0.0,0.0,0.9109459645962175,0.41252569566739344,8.33333333333333
89626.700916264,43172.229886658,0.0,0.0,0.0,0.9135439679389394,0.40673998898851593,8.33333333333333
89626.299181944,43172.676064394,0.0,0.0,0.0,0.9166376549140728,0.39971916340554564,8.33333333333333
89625.89065025,43173.116023913,0.0,0.0,0.0,0.9056658199586105,0.4239922435124228,8.33333333333333
89625.50710441057,43173.575941870506,0.0,0.0,0.0,0.9056658199636306,0.42399224350169984,8.33333333333333
89625.12420468261,43174.035085062016,0.0,0.0,0.0,0.9056658199584819,0.4239922435126975,8.33333333333333
89624.74222352746,43174.49312677339,0.0,0.0,0.0,0.9056658199624407,0.42399224350424153,8.33333333333333
89624.36149514843,43174.9496662543,0.0,0.0,0.0,0.9056658199575514,0.42399224351468534,8.33333333333333
89623.98238932149,43175.40426009859,0.0,0.0,0.0,0.9056658199621335,0.4239922435048977,8.33333333333333
89623.6044779665,43175.8574216262,0.0,0.0,0.0,0.9056658199595368,0.4239922435104444,8.33333333333333
89623.22628432463,43176.310921649994,0.0,0.0,0.0,0.9056658199634262,0.42399224350213643,8.33333333333333
89622.84638108478,43176.76647168901,0.0,0.0,0.0,0.9056658199593722,0.4239922435107959,8.33333333333333
89622.46399932195,43177.22499377755,0.0,0.0,0.0,0.9056658199606703,0.42399224350802317,8.33333333333333
89622.07974830292,43177.68575733087,0.0,0.0,0.0,0.9056658199571981,0.42399224351543985,8.33333333333333
89621.69608690027,43178.1458138627,0.0,0.0,0.0,0.9056658199633885,0.42399224350221704,8.33333333333333
89621.31629659334,43178.601228481435,0.0,0.0,0.0,0.8940173319530991,0.4480323762491527,8.33333333333333
89620.97958246285,43179.05189766671,0.0,0.0,0.0,0.8788415929849335,0.4771136703550889,8.33333333333333
89620.6770646536,43179.51762960889,0.0,0.0,0.0,0.8465754734923995,0.5322686987613677,8.33333333333333
89620.43917824242,43180.01231297759,0.0,0.0,0.0,0.7997355299436398,0.600352464928533,8.33333333333333
89620.28487373097,43180.54309683814,0.0,0.0,0.0,0.7487387215334328,0.6628652403592156,8.33333333333333
89620.2161731562,43181.10566346917,0.0,0.0,0.0,0.7036224642523141,0.71057401289345,8.33333333333333
89620.22189062434,43181.68721934635,0.0,0.0,0.0,0.6668631582483874,0.7451801984560421,8.33333333333333
89620.2872256723,43182.27439757281,0.0,0.0,0.0,0.6349638686467867,0.7725418341508156,8.33333333333333
89620.40235229813,43182.85767845989,0.0,0.0,0.0,0.6024183549872093,0.7981805093927717,8.33333333333333
89620.56561376329,43183.43030370945,0.0,0.0,0.0,0.5666328036184582,0.8239704277845691,8.33333333333333
