x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89613.43189239547,43158.78244222469,0,0,0,0,0,65
89613.53954411196,43160.046071665725,0,0,0,0,0,66
89613.69138755788,43161.17261356269,0,0,0,0,0,67
89613.97338402004,43162.16591756752,0,0,0,0,0,68
89614.36374552416,43163.01200646762,0,0,0,0,0,69
89614.85824472742,43163.61830694617,0,0,0,0,0,70
89615.55685332044,43164.10344348637,0,0,0,0,0,71
89616.17566713932,43164.52473932984,0,0,0,0,0,72
89616.82302648421,43164.8285545844,0,0,0,0,0,73
89617.496096254,43165.02060682818,0,0,0,0,0,74
89618.12308831413,43165.06503548483,0,0,0,0,0,75
89618.76162635717,43165.00795202836,0,0,0,0,0,76
89619.38120332288,43164.8520920033,0,0,0,0,0,77
89619.98452374725,43164.50156560553,0,0,0,0,0,78
89620.56501126799,43164.02543545277,0,0,0,0,0,79
89621.08973645366,43163.401448780925,0,0,0,0,0,80
89621.63412099684,43162.68684966229,0,0,0,0,0,81
89622.11325470527,43161.88107380271,0,0,0,0,0,82
89622.5618835169,43160.991636546576,0,0,0,0,0,83
89623.08867694216,43160.080931150864,0,0,0,0,0,84
89623.63621998546,43159.17152726872,0,0,0,0,0,85
89624.20264318763,43158.26665366408,0,0,0,0,0,86
89624.7982764216,43157.33690253521,0,0,0,0,0,87
89625.38750536392,43156.51042286751,0,0,0,0,0,88
89625.97673430624,43155.683943199816,0,0,0,0,0,89
89626.56596324855,43154.85746353212,0,0,0,0,0,90
89627.15519219087,43154.03098386442,0,0,0,0,0,91
89627.74442113319,43153.20450419673,0,0,0,0,0,92
89628.33365007551,43152.37802452903,0,0,0,0,0,93
89628.92287901782,43151.55154486134,0,0,0,0,0,94
89629.51210796014,43150.72506519365,0,0,0,0,0,95
89630.10133690246,43149.89858552595,0,0,0,0,0,96
89630.69056584476,43149.07210585826,0,0,0,0,0,97
89631.27979478709,43148.24562619056,0,0,0,0,0,98
89631.8690237294,43147.41914652287,0,0,0,0,0,99
89632.45825267173,43146.59266685517,0,0,0,0,0,100
89633.04748161403,43145.76618718747,0,0,0,0,0,101
89633.63671055635,43144.93970751978,0,0,0,0,0,102
89634.22593949868,43144.11322785208,0,0,0,0,0,103
89634.81516844098,43143.28674818439,0,0,0,0,0,104
89635.4043973833,43142.46026851669,0,0,0,0,0,105
89635.99362632562,43141.633788848994,0,0,0,0,0,106
89636.62946926516,43140.61080297416,0,0,0,0,0,107
89637.24470054447,43139.76026858141,0,0,0,0,0,108
89637.87930547894,43138.99475523494,0,0,0,0,0,109
89638.5724941955,43138.34350952192,0,0,0,0,0,110
89639.29872642786,43137.93807839444,0,0,0,0,0,111
89640.3799837192,43137.845953524,0,0,0,0,0,112
89641.29138829936,43137.72287627343,0,0,0,0,0,113
89642.19765026643,43137.72059285959,0,0,0,0,0,114
89643.04336527639,43137.83935631612,0,0,0,0,0,115
89643.68979794641,43138.03122303022,0,0,0,0,0,116
89644.25878383612,43138.29849751653,0,0,0,0,0,117
89644.73667844755,43138.62497442671,0,0,0,0,0,118
89645.11641327094,43139.05062996851,0,0,0,0,0,119
89645.40040058162,43139.72396941822,0,0,0,0,0,120
89645.64368689049,43140.28897242872,0,0,0,0,0,121
89645.71968853082,43140.906978158855,0,0,0,0,0,122
89645.6750854253,43141.56072774688,0,0,0,0,0,123
89645.4889807977,43142.15627180271,0,0,0,0,0,124
89645.18166732359,43142.79652198529,0,0,0,0,0,125
89644.74588865155,43143.48020743936,0,0,0,0,0,126
89643.96107145319,43144.34127223266,0,0,0,0,0,127
89643.5490023573,43145.00264522887,0,0,0,0,0,128
89643.10189656127,43145.66517504686,0,0,0,0,0,129
89642.6920954736,43146.38047352436,0,0,0,0,0,130
89642.32259420285,43147.17522379478,0,0,0,0,0,131
89642.0555603465,43148.22452497027,0,0,0,0,0,132
89641.5905886619,43149.12640692279,0,0,0,0,0,133
89641.19476720839,43150.11764059804,0,0,0,0,0,134
89640.6341838886,43150.95461472642,0,0,0,0,0,135
89640.11668848668,43151.76787980182,0,0,0,0,0,136
89639.59919308474,43152.581144877215,0,0,0,0,0,137
89639.08169768282,43153.39440995261,0,0,0,0,0,138
89638.56420228089,43154.20767502802,0,0,0,0,0,139
89638.04670687896,43155.020940103415,0,0,0,0,0,140
89637.52921147704,43155.83420517881,0,0,0,0,0,141
89637.01171607511,43156.64747025421,0,0,0,0,0,142
89636.49422067318,43157.46073532961,0,0,0,0,0,143
89635.97672527125,43158.27400040501,0,0,0,0,0,144
89635.45922986933,43159.0872654804,0,0,0,0,0,145
89634.94173446739,43159.9005305558,0,0,0,0,0,146
89634.42423906547,43160.71379563121,0,0,0,0,0,147
89633.90674366354,43161.5270607066,0,0,0,0,0,148
89633.3892482616,43162.340325782,0,0,0,0,0,149
89632.87175285969,43163.1535908574,0,0,0,0,0,150
89632.35425745776,43163.9668559328,0,0,0,0,0,151
89631.83676205583,43164.7801210082,0,0,0,0,0,152
89631.3192666539,43165.5933860836,0,0,0,0,0,153
89630.80177125198,43166.40665115899,0,0,0,0,0,154
89630.28427585003,43167.21991623439,0,0,0,0,0,155
89629.76678044812,43168.0331813098,0,0,0,0,0,156
89629.24928504619,43168.84644638519,0,0,0,0,0,157
89628.73178964425,43169.65971146059,0,0,0,0,0,158
89628.21444945908,43170.45314818023,0,0,0,0,0,159
89627.63989023051,43171.24076168672,0,0,0,0,0,160
89626.94653076786,43172.00490438802,0,0,0,0,0,161
89626.21783543246,43172.764666040406,0,0,0,0,0,162
89625.36237154636,43173.52270754306,0,0,0,0,0,163
89624.47139561454,43174.24768435878,0,0,0,0,0,164
89623.55914845386,43174.95191525524,0,0,0,0,0,165
89622.69299157642,43175.66235104844,0,0,0,0,0,166
89621.91440978002,43176.40527444,0,0,0,0,0,167
89621.31746811999,43177.17157278,0,0,0,0,0,168
89620.892276356,43178.016218184,0,0,0,0,0,169
89620.61210404799,43178.919805816,0,0,0,0,0,170
89620.50353958363,43179.84347329273,0,0,0,0,0,171
89620.41439156,43180.82360656,0,0,0,0,0,172
89620.63330407818,43181.70158198364,0,0,0,0,0,173
89621.03420405454,43182.47985597091,0,0,0,0,0,174
89621.58396258908,43183.15534608181,0,0,0,0,0,175
89622.26520848181,43183.73578793636,0,0,0,0,0,176
89623.0806888166,43184.19396347111,0,0,0,0,0,177
89624.1703913642,43184.83988973625,0,0,0,0,0,178
89625.27345824262,43185.43724093281,0,0,0,0,0,179
89626.36614895347,43185.9867146655,0,0,0,0,0,180
89627.44731440279,43186.46532655058,0,0,0,0,0,181
89628.51510060257,43186.860727757325,0,0,0,0,0,182
89629.22732663718,43186.9867327962,0,0,0,0,0,183
89629.91234069716,43187.012905101954,0,0,0,0,0,184
89630.5718596862,43186.953661855936,0,0,0,0,0,185
89631.20703269819,43186.83198744189,0,0,0,0,0,186
89631.81932427695,43186.66610668667,0,0,0,0,0,187
89632.43246757024,43186.48737512785,0,0,0,0,0,188
89633.05408767564,43186.27756262179,0,0,0,0,0,189
89633.68719489552,43186.03807351618,0,0,0,0,0,190
89634.33543660978,43185.76591771578,0,0,0,0,0,191
89635.15036796052,43185.23841688495,0,0,0,0,0,192
89636.02156186444,43184.6572798829,0,0,0,0,0,193
89636.93522804577,43184.07653970432,0,0,0,0,0,194
89637.88816700196,43183.50778269765,0,0,0,0,0,195
89638.87644073079,43182.95901930096,0,0,0,0,0,196
89639.74927125245,43182.62915972646,0,0,0,0,0,197
89640.61504478559,43182.38277914237,0,0,0,0,0,198
89641.4556090988,43182.26648072717,0,0,0,0,0,199
89642.30135739878,43182.16715478717,0,0,0,0,0,200
89643.14564011598,43182.08806050357,0,0,0,0,0,201
89643.98604810401,43182.05164605277,0,0,0,0,0,202
89644.9367215549,43182.11979955756,0,0,0,0,0,203
89645.89350901914,43182.28627052413,0,0,0,0,0,204
89646.85154357937,43182.57712325069,0,0,0,0,0,205
89647.81052210242,43182.97723920086,0,0,0,0,0,206
89648.76783517466,43183.46278956622,0,0,0,0,0,207
89649.626167,43183.970915,0,0,0,0,0,208
89650.4442144,43184.5121603,0,0,0,0,0,209
89651.2852479,43185.0299819,0,0,0,0,0,210
89652.1563855,43185.5165682,0,0,0,0,0,211
89653.0527091,43185.9633274,0,0,0,0,0,212
89653.9713759,43186.3570084,0,0,0,0,0,213
89654.9264297,43186.6776284,0,0,0,0,0,214
89655.9426232,43186.8949909,0,0,0,0,0,215
89657.0041202,43186.9881614,0,0,0,0,0,216
89657.9609886,43186.9812332,0,0,0,0,0,217
89658.9584102,43186.8873721,0,0,0,0,0,218
89659.8515427,43186.6176269,0,0,0,0,0,219
89660.6225818,43186.1504666,0,0,0,0,0,220
89660.96427120452,43185.002551178186,0,0,0,0,0,221
89661.32747858332,43184.15046849825,0,0,0,0,0,222
89661.33978407261,43183.28947748917,0,0,0,0,0,223
89661.13196263017,43182.497475112,0,0,0,0,0,224
89660.6831860848,43181.8760984828,0,0,0,0,0,225
89660.10188409999,43181.318651107445,0,0,0,0,0,226
89659.3902099431,43180.82548600949,0,0,0,0,0,227
89658.75817469475,43180.35288532449,0,0,0,0,0,228
89658.03053891816,43179.90249388928,0,0,0,0,0,229
89657.32484553647,43179.463615056615,0,0,0,0,0,230
89656.62243934764,43179.030464511925,0,0,0,0,0,231
89655.91846149885,43178.59245248878,0,0,0,0,0,232
89655.25141220992,43178.156675143706,0,0,0,0,0,233
89654.59801697808,43177.708124854296,0,0,0,0,0,234
89653.9713914694,43177.23474904274,0,0,0,0,0,235
89653.32821128967,43176.72198111094,0,0,0,0,0,236
89652.65795918829,43176.1436739966,0,0,0,0,0,237
89651.95398542148,43175.494777080254,0,0,0,0,0,238
89651.21007638596,43174.74380880523,0,0,0,0,0,239
89650.4425974285,43173.99298575328,0,0,0,0,0,240
89649.66392252152,43173.25191709645,0,0,0,0,0,241
89648.8949404741,43172.53967751381,0,0,0,0,0,242
89648.12858084598,43171.8613772083,0,0,0,0,0,243
89647.42887169562,43171.242263820335,0,0,0,0,0,244
89646.811741583,43170.582670935095,0,0,0,0,0,245
89646.30152508721,43169.87603792053,0,0,0,0,0,246
89645.92051017788,43169.12359221395,0,0,0,0,0,247
89645.5548688591,43168.35350600795,0,0,0,0,0,248
89645.50116764108,43167.505329159954,0,0,0,0,0,249
89645.88326842875,43166.54964747589,0,0,0,0,0,250
89646.21187650746,43165.64029872637,0,0,0,0,0,251
89646.72860465819,43164.83627644553,0,0,0,0,0,252
89647.38101990345,43164.15518002865,0,0,0,0,0,253
89648.13804641248,43163.5987217405,0,0,0,0,0,254
89648.97170753684,43163.1636732511,0,0,0,0,0,255
89649.85860667894,43162.84212874646,0,0,0,0,0,256
89650.74550582105,43162.52058424182,0,0,0,0,0,257
89651.63240496315,43162.19903973717,0,0,0,0,0,258
89652.51930410527,43161.87749523252,0,0,0,0,0,259
89653.40620324737,43161.55595072788,0,0,0,0,0,260
89654.29310238948,43161.23440622323,0,0,0,0,0,261
89655.1564706318,43161.03411778717,0,0,0,0,0,262
89655.99630797439,43160.95508541968,0,0,0,0,0,263
89656.81261441721,43160.99730912077,0,0,0,0,0,264
89657.60538996027,43161.160788890455,0,0,0,0,0,265
89658.37463460355,43161.44552472871,0,0,0,0,0,266
89659.14387924685,43161.73026056697,0,0,0,0,0,267
89659.8966349446,43162.04801982092,0,0,0,0,0,268
89660.6140913238,43162.43159942107,0,0,0,0,0,269
89661.2795271133,43162.91739485306,0,0,0,0,0,270
89661.87692548096,43163.53749135804,0,0,0,0,0,271
89662.39937444497,43164.36577523833,0,0,0,0,0,272
89662.88887658008,43165.31201506186,0,0,0,0,0,273
89663.46781710655,43166.37029816337,0,0,0,0,0,274
89664.10754960768,43167.45144433463,0,0,0,0,0,275
89664.83252942101,43168.48764237949,0,0,0,0,0,276
89665.65631076225,43169.36803957507,0,0,0,0,0,277
89666.51590774136,43170.075085116405,0,0,0,0,0,278
89667.31685934958,43170.55876896926,0,0,0,0,0,279
89668.10219383662,43170.85303667851,0,0,0,0,0,280
89668.8613771729,43171.073257501426,0,0,0,0,0,281
89669.5963931352,43171.03630712943,0,0,0,0,0,282
89670.42348123754,43170.728047025565,0,0,0,0,0,283
89671.13594788258,43170.48301015339,0,0,0,0,0,284
89671.81857450477,43170.1088210071,0,0,0,0,0,285
89672.47356729586,43169.59915177173,0,0,0,0,0,286
89673.01112372546,43169.017825958115,0,0,0,0,0,287
89673.575723432,43168.2580096828,0,0,0,0,0,288
89674.11438502728,43167.418830515046,0,0,0,0,0,289
89674.59393376733,43166.55913820378,0,0,0,0,0,290
89675.03001181307,43165.69359627213,0,0,0,0,0,291
89675.44572553918,43164.7380307686,0,0,0,0,0,292
89675.81320783388,43163.809801985546,0,0,0,0,0,293
89676.20986382217,43162.86069097003,0,0,0,0,0,294
89676.61455670261,43161.73479922354,0,0,0,0,0,295
89677.10029831578,43160.90662222427,0,0,0,0,0,296
89677.58326507766,43160.05300523211,0,0,0,0,0,297
89677.97893876318,43159.23576267112,0,0,0,0,0,298
89678.28327211355,43158.43229045453,0,0,0,0,0,299
89678.34806332573,43157.21128711616,0,0,0,0,0,300
89678.39063161399,43156.22557865144,0,0,0,0,0,301
89678.30100322918,43155.25876823514,0,0,0,0,0,302
89678.08572725489,43154.31760658328,0,0,0,0,0,303
89677.76376123582,43153.64870258164,0,0,0,0,0,304
89677.36868607307,43153.02429481333,0,0,0,0,0,305
89676.91500305272,43152.45980383582,0,0,0,0,0,306
89676.4193091816,43151.96758462904,0,0,0,0,0,307
89675.89264580203,43151.53782415371,0,0,0,0,0,308
89675.32540754482,43151.160940131645,0,0,0,0,0,309
89674.72682199672,43150.82649178595,0,0,0,0,0,310
89673.81258218216,43150.47124229251,0,0,0,0,0,311
89672.8448236624,43150.1278616154,0,0,0,0,0,312
89671.82371500772,43149.79801713441,0,0,0,0,0,313
89670.51786823486,43149.42023895361,0,0,0,0,0,314
89669.66079572894,43149.13852724021,0,0,0,0,0,315
89668.78233826303,43148.8628990144,0,0,0,0,0,316
89667.88614940604,43148.59236035807,0,0,0,0,0,317
89666.65408839627,43148.25027357542,0,0,0,0,0,318
89665.42125515729,43147.88023890828,0,0,0,0,0,319
89664.2041218401,43147.47683664148,0,0,0,0,0,320
89662.61455727692,43147.012653673424,0,0,0,0,0,321
89661.79298220525,43146.578013707,0,0,0,0,0,322
89661.01136916515,43146.12356155336,0,0,0,0,0,323
89660.35103885453,43145.64437130449,0,0,0,0,0,324
89659.79376057495,43145.13557729913,0,0,0,0,0,325
89659.32179184342,43144.6053328993,0,0,0,0,0,326
89658.91568146646,43144.06106574804,0,0,0,0,0,327
89658.56021665351,43143.50939952402,0,0,0,0,0,328
89658.21501583749,43142.9481430824,0,0,0,0,0,329
89657.8784233074,43142.3750121522,0,0,0,0,0,330
89657.5556322738,43141.76839690305,0,0,0,0,0,331
89657.25411570756,43141.103755902746,0,0,0,0,0,332
89656.99239390096,43140.31538810241,0,0,0,0,0,333
89656.77387351547,43139.38975843527,0,0,0,0,0,334
89656.5965586537,43138.32349200386,0,0,0,0,0,335
89656.45098849731,43137.13490863358,0,0,0,0,0,336
89656.32481544747,43135.85172725788,0,0,0,0,0,337
89656.15041680154,43134.63500006411,0,0,0,0,0,338
89655.9815664237,43133.3704503941,0,0,0,0,0,339
89655.79135022528,43132.16347258269,0,0,0,0,0,340
89655.57792477126,43131.02667593357,0,0,0,0,0,341
89655.33695427282,43130.06827815719,0,0,0,0,0,342
89655.07586539393,43129.08293104803,0,0,0,0,0,343
89654.80402698723,43128.21220993168,0,0,0,0,0,344
