x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89642.85131123921,43148.52499563703,0,0,0,0,0,133
89642.2708707893,43149.38508395442,0,0,0,0,0,134
89641.71897228716,43150.144958852194,0,0,0,0,0,135
89641.167073785,43150.90483374997,0,0,0,0,0,136
89640.61517528286,43151.66470864774,0,0,0,0,0,137
89640.06327678073,43152.42458354552,0,0,0,0,0,138
89639.51137827858,43153.18445844328,0,0,0,0,0,139
89638.86313672904,43153.99331397421,0,0,0,0,0,140
89638.20011610577,43154.8268160866,0,0,0,0,0,141
89637.52105907747,43155.68884501672,0,0,0,0,0,142
89636.82470831284,43156.58328100091,0,0,0,0,0,143
89636.10980648058,43157.514004275465,0,0,0,0,0,144
89635.4777259533,43158.416513262,0,0,0,0,0,145
89634.83307211309,43159.35782461159,0,0,0,0,0,146
89634.18841827291,43160.29913596118,0,0,0,0,0,147
89633.54376443273,43161.24044731075,0,0,0,0,0,148
89632.89911059252,43162.18175866034,0,0,0,0,0,149
89632.25445675231,43163.123070009926,0,0,0,0,0,150
89631.60980291213,43164.06438135951,0,0,0,0,0,151
89630.96514907196,43165.0056927091,0,0,0,0,0,152
89630.32049523175,43165.94700405868,0,0,0,0,0,153
89629.67584139154,43166.88831540827,0,0,0,0,0,154
89629.03118755136,43167.829626757855,0,0,0,0,0,155
89628.35576320851,43168.7688503877,0,0,0,0,0,156
89627.59926257297,43169.71520966855,0,0,0,0,0,157
89626.7482926599,43170.66891116844,0,0,0,0,0,158
89625.82089079625,43171.61197093072,0,0,0,0,0,159
89624.82767366419,43172.53291862105,0,0,0,0,0,160
89623.74952439292,43173.486236918856,0,0,0,0,0,161
89622.77579421068,43174.31698790864,0,0,0,0,0,162
89622.06119198995,43175.01027902765,0,0,0,0,0,163
89621.2817499484,43175.79775909717,0,0,0,0,0,164
89620.63612729392,43176.52080615247,0,0,0,0,0,165
89620.15080883514,43177.20417515472,0,0,0,0,0,166
89619.89338451633,43177.863075979534,0,0,0,0,0,167
89619.6292718358,43178.61161979873,0,0,0,0,0,168
89619.47847125882,43179.349833038825,0,0,0,0,0,169
89619.44343046623,43180.08604995207,0,0,0,0,0,170
89619.53050502864,43180.8228926555,0,0,0,0,0,171
89619.72676045723,43181.57791776392,0,0,0,0,0,172
89620.08164022389,43182.26754142518,0,0,0,0,0,173
89620.58544035224,43182.98439695324,0,0,0,0,0,174
89621.22722597908,43183.72255969412,0,0,0,0,0,175
89621.9902838356,43184.4647370765,0,0,0,0,0,176
89622.85374066346,43185.19483902239,0,0,0,0,0,177
89623.90873227527,43185.951051944496,0,0,0,0,0,178
89624.97166379172,43186.647902997865,0,0,0,0,0,179
89625.98694088205,43187.23570578855,0,0,0,0,0,180
89626.94627934856,43187.7012844216,0,0,0,0,0,181
89627.83758939986,43188.04256912661,0,0,0,0,0,182
89628.54517369736,43188.275852988416,0,0,0,0,0,183
89629.13832820742,43188.20632583805,0,0,0,0,0,184
89629.78762268442,43188.1251944936,0,0,0,0,0,185
89630.42539373034,43187.89206615073,0,0,0,0,0,186
89631.03289092789,43187.78655730264,0,0,0,0,0,187
89631.6506937992,43187.38154575054,0,0,0,0,0,188
89632.43570577438,43187.02062251941,0,0,0,0,0,189
89633.19594130004,43186.52189981596,0,0,0,0,0,190
89634.03053670068,43185.908653434846,0,0,0,0,0,191
89634.8471460122,43185.25944325012,0,0,0,0,0,192
89635.64240217046,43184.617825124216,0,0,0,0,0,193
89636.40147366519,43184.00455682368,0,0,0,0,0,194
89637.12858908053,43183.44174395253,0,0,0,0,0,195
89637.93763854142,43182.95135071392,0,0,0,0,0,196
89638.74076428071,43182.59097761127,0,0,0,0,0,197
89639.5723958267,43182.2876135278,0,0,0,0,0,198
89640.4434585716,43182.04729838033,0,0,0,0,0,199
89641.31874982496,43181.8533199907,0,0,0,0,0,200
89642.14754156202,43181.692913408544,0,0,0,0,0,201
89642.84782646966,43181.57014481398,0,0,0,0,0,202
89643.59110855489,43181.60465746501,0,0,0,0,0,203
89644.42432079556,43181.72217579166,0,0,0,0,0,204
89645.35328151597,43181.94042248042,0,0,0,0,0,205
89646.41045890687,43182.26413281538,0,0,0,0,0,206
89647.61780211901,43182.69281678362,0,0,0,0,0,207
89648.97575390365,43183.21670243621,0,0,0,0,0,208
89650.32836866511,43183.77743375484,0,0,0,0,0,209
89651.91707611288,43184.44746019157,0,0,0,0,0,210
89653.5717495742,43185.1237216354,0,0,0,0,0,211
89655.07247298087,43185.72712047128,0,0,0,0,0,212
89656.43128170322,43186.16867478583,0,0,0,0,0,213
89657.56648006444,43186.41784160079,0,0,0,0,0,214
89658.5172928889,43186.55093360083,0,0,0,0,0,215
89659.29693435229,43186.56651476982,0,0,0,0,0,216
89659.92594957209,43186.46776109517,0,0,0,0,0,217
89660.50047782014,43186.18625009044,0,0,0,0,0,218
89660.91448091662,43185.7515638722,0,0,0,0,0,219
89661.3715962756,43185.15363031951,0,0,0,0,0,220
89661.75282013793,43184.53247990456,0,0,0,0,0,221
89661.95614133017,43183.87226759313,0,0,0,0,0,222
89662.15355062376,43183.09273171714,0,0,0,0,0,223
89662.2622318499,43182.35838584625,0,0,0,0,0,224
89662.28960950194,43181.678039062295,0,0,0,0,0,225
89662.24436113251,43181.05956882412,0,0,0,0,0,226
89662.13452666262,43180.5099539904,0,0,0,0,0,227
89661.96630752846,43180.16152524406,0,0,0,0,0,228
89661.72962614952,43179.83146230833,0,0,0,0,0,229
89661.41257598488,43179.51380295345,0,0,0,0,0,230
89660.95996279467,43179.18378324153,0,0,0,0,0,231
89660.34830284207,43178.82294969636,0,0,0,0,0,232
89659.5697678284,43178.425668453885,0,0,0,0,0,233
89658.62875885743,43177.98050364083,0,0,0,0,0,234
89657.18834448369,43177.41420229226,0,0,0,0,0,235
89655.63832417528,43176.80105932386,0,0,0,0,0,236
89653.99968304775,43176.125961919824,0,0,0,0,0,237
89652.31995052632,43175.38264754409,0,0,0,0,0,238
89650.64684092985,43174.57717169519,0,0,0,0,0,239
89649.22620939734,43173.81082911678,0,0,0,0,0,240
89648.04222653674,43172.957232561705,0,0,0,0,0,241
89646.99470121558,43172.113124971125,0,0,0,0,0,242
89646.12310064353,43171.28822269426,0,0,0,0,0,243
89645.52308986755,43170.51509444215,0,0,0,0,0,244
89645.07393297437,43169.77742862116,0,0,0,0,0,245
89644.79762780105,43168.96804983306,0,0,0,0,0,246
89644.66032236705,43168.18108613842,0,0,0,0,0,247
89644.6498809684,43167.41885887056,0,0,0,0,0,248
89644.75478418524,43166.67824471285,0,0,0,0,0,249
89644.96598397903,43165.956306190914,0,0,0,0,0,250
89645.16532982443,43165.32914142585,0,0,0,0,0,251
89645.53481884515,43164.78820066013,0,0,0,0,0,252
89645.88036685865,43164.34003498251,0,0,0,0,0,253
89646.3726089363,43163.99301579948,0,0,0,0,0,254
89646.96481011598,43163.67784678099,0,0,0,0,0,255
89647.98167992417,43163.21769136548,0,0,0,0,0,256
89649.14630665336,43162.7633702825,0,0,0,0,0,257
89650.46336497733,43162.31185576871,0,0,0,0,0,258
89651.91517079077,43161.85570493328,0,0,0,0,0,259
89653.2893063697,43161.51466591604,0,0,0,0,0,260
89654.73296041772,43161.22378687149,0,0,0,0,0,261
89656.08056276018,43161.01980627059,0,0,0,0,0,262
89657.28520051914,43160.91765066657,0,0,0,0,0,263
89658.36878777447,43160.91468901757,0,0,0,0,0,264
89659.3585657787,43161.01332530726,0,0,0,0,0,265
89660.06090547821,43161.1912241828,0,0,0,0,0,266
89660.64241122613,43161.47169566937,0,0,0,0,0,267
89661.13167765108,43161.86518750346,0,0,0,0,0,268
89661.54835140091,43162.39681169534,0,0,0,0,0,269
89661.91538019743,43163.06905206028,0,0,0,0,0,270
89662.36733487298,43164.23147970892,0,0,0,0,0,271
89662.81409027528,43165.35261751891,0,0,0,0,0,272
89663.3042452608,43166.54735053814,0,0,0,0,0,273
89663.82301982096,43167.55398218776,0,0,0,0,0,274
89664.42919752767,43168.75419629992,0,0,0,0,0,275
89665.03716258025,43169.77670849806,0,0,0,0,0,276
89665.65799815088,43170.61707773387,0,0,0,0,0,277
89666.29732075219,43171.27996258729,0,0,0,0,0,278
89666.9657095262,43171.77321759876,0,0,0,0,0,279
89667.58455777625,43171.89352853152,0,0,0,0,0,280
89668.23923057459,43171.92925051576,0,0,0,0,0,281
89669.17027119086,43171.67681765733,0,0,0,0,0,282
89670.14326127435,43171.330709156406,0,0,0,0,0,283
89671.11500718603,43170.91351588066,0,0,0,0,0,284
89672.05943304088,43170.41462524865,0,0,0,0,0,285
89672.97473659922,43169.83796171778,0,0,0,0,0,286
89673.6613493335,43169.46078958345,0,0,0,0,0,287
89674.19395230697,43168.95520379573,0,0,0,0,0,288
89674.68694900961,43168.39608519171,0,0,0,0,0,289
89675.25194581535,43167.56927825315,0,0,0,0,0,290
89675.81026177655,43166.656864207864,0,0,0,0,0,291
89676.39648988805,43165.6209644371,0,0,0,0,0,292
89677.00450190561,43164.51869179854,0,0,0,0,0,293
89677.6204894252,43163.351593398955,0,0,0,0,0,294
89678.17827874278,43162.36201102678,0,0,0,0,0,295
89678.65459389974,43161.343650029696,0,0,0,0,0,296
89679.11909817651,43160.40356704757,0,0,0,0,0,297
89679.45922777771,43159.455388122136,0,0,0,0,0,298
89679.70666956363,43158.5665270936,0,0,0,0,0,299
89679.88096350219,43157.71381553194,0,0,0,0,0,300
89679.96219838315,43156.8589126021,0,0,0,0,0,301
89679.86563227091,43156.16666913185,0,0,0,0,0,302
89679.67324256261,43155.43811176023,0,0,0,0,0,303
89679.38349135299,43154.675026026285,0,0,0,0,0,304
89678.99336217661,43153.87885943127,0,0,0,0,0,305
89678.35568752252,43152.99120900118,0,0,0,0,0,306
89677.62185117626,43152.15303348141,0,0,0,0,0,307
89676.8353820018,43151.38727957911,0,0,0,0,0,308
89675.95744563654,43150.70449447803,0,0,0,0,0,309
89674.99497602945,43150.10805206178,0,0,0,0,0,310
89674.21343847105,43149.65717584662,0,0,0,0,0,311
89673.06956315259,43149.39693581497,0,0,0,0,0,312
89671.86094976141,43149.13011531311,0,0,0,0,0,313
89670.56017933704,43148.92960881137,0,0,0,0,0,314
89669.21082467392,43148.774803349326,0,0,0,0,0,315
89667.85795823907,43148.65092442003,0,0,0,0,0,316
89666.53993938063,43148.547275782636,0,0,0,0,0,317
89665.38396621097,43148.420101723226,0,0,0,0,0,318
89664.28159416888,43148.276660260446,0,0,0,0,0,319
89663.25448809081,43148.10836429614,0,0,0,0,0,320
89662.31833547058,43147.90735846294,0,0,0,0,0,321
89661.38261394235,43147.60876272676,0,0,0,0,0,322
89660.56055394493,43147.26965572022,0,0,0,0,0,323
89659.8388142344,43146.88039407407,0,0,0,0,0,324
89659.2018938795,43146.433182632885,0,0,0,0,0,325
89658.63408357424,43145.92055362759,0,0,0,0,0,326
89658.16081232732,43145.47036308807,0,0,0,0,0,327
89657.77108278955,43144.87668126095,0,0,0,0,0,328
89657.41146763266,43144.2723808555,0,0,0,0,0,329
89657.11996985743,43143.551462406336,0,0,0,0,0,330
89656.86539110448,43142.788331423166,0,0,0,0,0,331
89656.63851361591,43141.94325568875,0,0,0,0,0,332
89656.4480489758,43140.9955448437,0,0,0,0,0,333
89656.30151322685,43139.87683688898,0,0,0,0,0,334
89656.11295966273,43138.84946011266,0,0,0,0,0,335
89656.01938424204,43137.45290555291,0,0,0,0,0,336
89655.91754335536,43135.87372259123,0,0,0,0,0,337
89655.74779989399,43134.23189319045,0,0,0,0,0,338
89655.52179168069,43132.57788893166,0,0,0,0,0,339
89655.2268587177,43130.9358973752,0,0,0,0,0,340
89654.85797691971,43129.39916222384,0,0,0,0,0,341
89654.43093431779,43127.99917772593,0,0,0,0,0,342
89653.99030705917,43126.836139312,0,0,0,0,0,343
89653.54294422592,43125.85060856873,0,0,0,0,0,344
