89650.9751255326,43125.054636025794,89653.6606643287,43118.38995293957
89651.8133744674,43125.74796397421,89654.8466356713,43118.91934706044
89650.98484981299,43125.06217892515,89653.6591474292,43118.38909579198
89651.03595018701,43124.97622107485,89653.7098525708,43118.302904208016
89650.14764981299,43124.56447892515,89652.5785474292,43117.75339579198
89650.19875018702,43124.47852107485,89652.6292525708,43117.66720420802
89650.14764981299,43124.56447892515,89652.5785474292,43117.75339579198
89651.03595018701,43124.97622107485,89653.7098525708,43118.302904208016
89650.15887448983,43124.56940386033,89652.57490460784,43117.75103410691
89650.18752551018,43124.47359613967,89652.63289539216,43117.66956589309
89649.44527448983,43124.35600386033,89651.75770460784,43117.1693341069
89649.47392551017,43124.26019613967,89651.81569539216,43117.08786589309
89649.44527448983,43124.35600386033,89651.75770460784,43117.1693341069
89650.18752551018,43124.47359613967,89652.63289539216,43117.66956589309
89649.45436330831,43124.35782501471,89651.75713735638,43117.168924313046
89649.4648366917,43124.25837498529,89651.81626264361,43117.08827568695
89648.39656330831,43124.24642501471,89651.06243735639,43116.65962431305
89648.4070366917,43124.14697498529,89651.12156264362,43116.57897568695
89648.39656330831,43124.24642501471,89651.06243735639,43116.65962431305
89649.4648366917,43124.25837498529,89651.81626264361,43117.08827568695
89648.41491950853,43124.24494809504,89651.05710449,43116.65510926412
89648.38868049148,43124.14845190496,89651.12689551001,43116.58349073588
89647.55031950853,43124.48004809504,89650.53980448999,43116.15100926412
89647.52408049148,43124.38355190496,89650.60959551,43116.07939073588
89647.55031950853,43124.48004809504,89650.53980448999,43116.15100926412
89648.38868049148,43124.14845190496,89651.12689551001,43116.58349073588
89647.54664217086,43124.480900361006,89650.58988036448,43116.162839862416
89647.52775782916,43124.38269963899,89650.55951963551,43116.067560137584
89646.63194217085,43124.65680036101,89649.69328036449,43116.44853986242
89646.61305782915,43124.55859963899,89649.66291963552,43116.35326013759
89646.63194217085,43124.65680036101,89649.69328036449,43116.44853986242
89647.52775782916,43124.38269963899,89650.55951963551,43116.067560137584
89646.63492412645,43124.6561318204,89649.68844089864,43116.44981897215
89646.61007587354,43124.5592681796,89649.66775910137,43116.35198102785
89644.78522412646,43125.13063182039,89648.65054089863,43116.66921897215
89644.76037587355,43125.0337681796,89648.62985910136,43116.571381027854
89644.78522412646,43125.13063182039,89648.65054089863,43116.66921897215
89646.61007587354,43124.5592681796,89649.66775910137,43116.35198102785
89644.7826553145,43125.13121910795,89648.64882287593,43116.66955084784
89644.76294468551,43125.033180892045,89648.63157712406,43116.57104915217
89641.9455553145,43125.70161910795,89646.91362287593,43116.97335084783
89641.92584468551,43125.60358089205,89646.89637712407,43116.87484915216
89641.9455553145,43125.70161910795,89646.91362287593,43116.97335084783
89644.76294468551,43125.033180892045,89648.63157712406,43116.57104915217
89641.94764284203,43125.701152740345,89646.91858959993,43116.97221780226
89641.92375715797,43125.60404725966,89646.89141040007,43116.87598219773
89640.00274284203,43126.179552740345,89644.88688959993,43117.54601780227
89639.97885715797,43126.08244725966,89644.85971040008,43117.449782197735
89640.00274284203,43126.179552740345,89644.88688959993,43117.54601780227
89641.92375715797,43125.60404725966,89646.89141040007,43116.87598219773
89640.00965526506,43126.17730852112,89644.8842797688,43117.5466795539
89639.97194473493,43126.08469147888,89644.86232023122,43117.4491204461
89638.30445526507,43126.87160852112,89641.98187976879,43118.1999795539
89638.26674473494,43126.77899147888,89641.95992023121,43118.1024204461
89638.30445526507,43126.87160852112,89641.98187976879,43118.1999795539
89639.97194473493,43126.08469147888,89644.86232023122,43117.4491204461
89638.31955957104,43126.86199806177,89641.98478099512,43118.19923454947
89638.25164042896,43126.78860193822,89641.95701900488,43118.10316545053
89637.00895957105,43128.074798061774,89640.31338099511,43118.68223454947
89636.94104042897,43128.00140193822,89640.28561900488,43118.58616545053
89637.00895957105,43128.074798061774,89640.31338099511,43118.68223454947
89638.25164042896,43126.78860193822,89641.95701900488,43118.10316545053
89637.01700180236,43128.06522653021,89640.30561019441,43118.68382525144
89636.93299819765,43128.01097346978,89640.29338980558,43118.584574748566
89635.79610180236,43129.955626530216,89638.76411019442,43118.87362525144
89635.71209819765,43129.90137346979,89638.75188980559,43118.774374748566
89635.79610180236,43129.955626530216,89638.76411019442,43118.87362525144
89636.93299819765,43128.01097346978,89640.29338980558,43118.584574748566
89635.79615143515,43129.955549526974,89638.77091569193,43118.872303053504
89635.71204856486,43129.90145047303,89638.74508430807,43118.7756969465
89634.52805143515,43131.92694952697,89636.58271569193,43119.4574030535
89634.44394856486,43131.872850473024,89636.55688430807,43119.360796946494
89634.52805143515,43131.92694952697,89636.58271569193,43119.4574030535
89635.71204856486,43129.90145047303,89638.74508430807,43118.7756969465
89634.52751517811,43131.927765574175,89636.58856101372,43119.455446784326
89634.4444848219,43131.87203442582,89636.55103898628,43119.36275321567
89633.0613151781,43134.11216557418,89634.72886101372,43120.20824678433
89632.97828482189,43134.056434425824,89634.69133898627,43120.11555321567
89633.0613151781,43134.11216557418,89634.72886101372,43120.20824678433
89634.4444848219,43131.87203442582,89636.55103898628,43119.36275321567
89633.06237624212,43134.11051571461,89634.73769828906,43120.20359333937
89632.97722375787,43134.0580842854,89634.68250171094,43120.12020666063
89631.65917624212,43136.389415714606,89633.46959828906,43121.042993339375
89631.57402375787,43136.33698428539,89633.41440171094,43120.95960666063
89631.65917624212,43136.389415714606,89633.46959828906,43121.042993339375
89632.97722375787,43134.0580842854,89634.68250171094,43120.12020666063
89631.65891924477,43136.389828587045,89633.47574271145,43121.03819755257
89631.57428075522,43136.33657141296,89633.40825728854,43120.96440244744
89629.88171924478,43139.21422858704,89632.21964271145,43122.186897552565
89629.79708075522,43139.16097141295,89632.15215728854,43122.11310244744
89629.88171924478,43139.21422858704,89632.21964271145,43122.186897552565
89631.57428075522,43136.33657141296,89633.40825728854,43120.96440244744
89629.88155173784,43139.214492957486,89632.22440954232,43122.1818906759
89629.79724826216,43139.16070704251,89632.14739045767,43122.1181093241
89627.35965173785,43143.167292957485,89631.11430954233,43123.5223906759
89627.27534826216,43143.11350704251,89631.03729045768,43123.4586093241
89627.35965173785,43143.167292957485,89631.11430954233,43123.5223906759
89629.79724826216,43139.16070704251,89632.14739045767,43122.1181093241
89627.35932857933,43143.16779288549,89631.11855088375,43123.516429946096
89627.27567142068,43143.1130071145,89631.03304911626,43123.464570053904
89625.72892857932,43145.65739288549,89630.00865088374,43125.34632994609
89625.64527142067,43145.6026071145,89629.92314911625,43125.2944700539
89625.72892857932,43145.65739288549,89630.00865088374,43125.34632994609
89627.27567142068,43143.1130071145,89631.03304911626,43123.464570053904
89625.72998277094,43145.65571124174,89630.0086598125,43125.34631521778
89625.64421722906,43145.60428875825,89629.92314018749,43125.294484782215
89624.22218277094,43148.17051124175,89628.70755981251,43127.49311521778
89624.13641722906,43148.119088758256,89628.62204018749,43127.44128478222
89624.22218277094,43148.17051124175,89628.70755981251,43127.49311521778
89625.64421722906,43145.60428875825,89629.92314018749,43125.294484782215
89624.22115416761,43148.17215376995,89628.70704910501,43127.49393973183
89624.1374458324,43148.117446230055,89628.62255089499,43127.44046026817
89622.56865416761,43150.70065376995,89627.05604910501,43130.10253973183
89622.4849458324,43150.645946230055,89626.97155089499,43130.04906026817
89622.56865416761,43150.70065376995,89627.05604910501,43130.10253973183
89624.1374458324,43148.117446230055,89628.62255089499,43127.44046026817
89622.56954931913,43150.699232524,89627.0555302287,43130.10334247826
89622.48405068088,43150.647367476005,89626.9720697713,43130.04825752174
89620.97474931912,43153.328232524,89625.1610302287,43132.97374247826
89620.88925068088,43153.276367476006,89625.07756977131,43132.91865752174
89620.97474931912,43153.328232524,89625.1610302287,43132.97374247826
89622.48405068088,43150.647367476005,89626.9720697713,43130.04825752174
89620.97364123001,43153.32997684799,89625.16013231153,43132.97505693056
89620.89035876999,43153.274623152014,89625.07846768848,43132.91734306944
89619.92994123002,43154.90027684799,89623.20973231153,43135.73485693056
89619.84665877,43154.84492315201,89623.12806768848,43135.67714306944
89619.92994123002,43154.90027684799,89623.20973231153,43135.73485693056
89620.89035876999,43153.274623152014,89625.07846768848,43132.91734306944
89619.93081493578,43154.89891501893,89623.20979469971,43135.734768447466
89619.84578506423,43154.84628498108,89623.1280053003,43135.67723155253
89618.62691493578,43157.00551501893,89621.8579946997,43137.65636844747
89618.54188506423,43156.952884981074,89621.7762053003,43137.59883155253
89618.62691493578,43157.00551501893,89621.8579946997,43137.65636844747
89619.84578506423,43154.84628498108,89623.1280053003,43135.67723155253
89618.62591620629,43157.00706403936,89621.86135472087,43137.65087057903
89618.54288379372,43156.95133596064,89621.77284527913,43137.604329420974
89617.38131620629,43158.86146403936,89620.64105472087,43139.97157057902
89617.29828379372,43158.80573596064,89620.55254527913,43139.92502942097
89617.38131620629,43158.86146403936,89620.64105472087,43139.97157057902
89618.54288379372,43156.95133596064,89621.77284527913,43137.604329420974
89617.38285861955,43158.85901565337,89620.63998944579,43139.97349269623
89617.29674138046,43158.80818434663,89620.55361055421,43139.923107303766
89616.85215861954,43159.75811565337,89618.44978944579,43143.72829269623
89616.76604138046,43159.70728434663,89618.36341055422,43143.67790730377
89616.85215861954,43159.75811565337,89618.44978944579,43143.72829269623
89617.29674138046,43158.80818434663,89620.55361055421,43139.923107303766
89616.85162772394,43159.758994348034,89618.44714427208,43143.7323602454
89616.76657227606,43159.70640565197,89618.36605572792,43143.6738397546
89616.45672772394,43160.39769434804,89616.93564427207,43145.8267602454
89616.37167227606,43160.34510565197,89616.85455572791,43145.7682397546
89616.45672772394,43160.39769434804,89616.93564427207,43145.8267602454
89616.76657227606,43159.70640565197,89618.36605572792,43143.6738397546
89616.45943299404,43160.39270672219,89616.93740515721,43145.82415095965
89616.36896700595,43160.35009327782,89616.85279484278,43145.77084904035
89616.16743299404,43161.012606722186,89615.07080515721,43148.78715095965
89616.07696700595,43160.96999327782,89614.98619484279,43148.73384904035
89616.16743299404,43161.012606722186,89615.07080515721,43148.78715095965
89616.36896700595,43160.35009327782,89616.85279484278,43145.77084904035
89616.17214036033,43160.993741438695,89615.06978351869,43148.788707642256
89616.07225963967,43160.98885856131,89614.98721648131,43148.73229235774
89616.14864036033,43161.474441438695,89613.99548351868,43150.361007642256
89616.04875963967,43161.46955856131,89613.9129164813,43150.30459235774
89616.14864036033,43161.474441438695,89613.99548351868,43150.361007642256
89616.07225963967,43160.98885856131,89614.98721648131,43148.73229235774
89616.14734735974,43161.460448618185,89613.99595962868,43150.36029787908
89616.05005264026,43161.48355138182,89613.9124403713,43150.30530212091
89616.25094735975,43161.89674861819,89613.03075962869,43151.826097879086
89616.15365264026,43161.91985138182,89612.94724037132,43151.77110212092
89616.25094735975,43161.89674861819,89613.03075962869,43151.826097879086
89616.05005264026,43161.48355138182,89613.9124403713,43150.30530212091
89616.24944380872,43161.89164283059,89613.0323665133,43151.82348665469
89616.1551561913,43161.924957169416,89612.9456334867,43151.77371334531
89616.46504380871,43162.501842830585,89612.2593665133,43153.17048665469
89616.37075619129,43162.53515716941,89612.1726334867,43153.12071334531
89616.46504380871,43162.501842830585,89612.2593665133,43153.17048665469
89616.1551561913,43161.924957169416,89612.9456334867,43151.77371334531
89616.45652791715,43162.48675281037,89612.26107038064,43153.16724857719
89616.37927208285,43162.55024718963,89612.17092961936,43153.12395142282
89616.84732791714,43162.962252810365,89611.81057038064,43154.10514857718
89616.77007208284,43163.02574718963,89611.72042961935,43154.06185142282
89616.84732791714,43162.962252810365,89611.81057038064,43154.10514857718
89616.37927208285,43162.55024718963,89612.17092961936,43153.12395142282
89616.83088678775,43162.94919211524,89611.80810918561,43154.10966213599
89616.78651321224,43163.03880788476,89611.72289081437,43154.05733786401
89617.31578678776,43163.18929211524,89611.18630918562,43155.12236213599
89617.27141321225,43163.27890788476,89611.10109081438,43155.07003786401
89617.31578678776,43163.18929211524,89611.18630918562,43155.12236213599
89616.78651321224,43163.03880788476,89611.72289081437,43154.05733786401
89617.31094360632,43163.18720437908,89611.1860248506,43155.12281967615
89617.27625639368,43163.28099562093,89611.1013751494,43155.06958032385
89617.73924360632,43163.34560437908,89610.1597248506,43156.75461967616
89617.70455639368,43163.43939562093,89610.0750751494,43156.70138032385
89617.73924360632,43163.34560437908,89610.1597248506,43156.75461967616
89617.27625639368,43163.28099562093,89611.1013751494,43155.06958032385
89617.71390771738,43163.343142897946,89610.16164282379,43156.75129318707
89617.72989228263,43163.44185710206,89610.07315717622,43156.70470681293
89618.33640771738,43163.242342897945,89609.71934282378,43157.59139318707
89618.35239228263,43163.34105710206,89609.6308571762,43157.544806812926
89618.33640771738,43163.242342897945,89609.71934282378,43157.59139318707
89617.72989228263,43163.44185710206,89610.07315717622,43156.70470681293
89618.3164345791,43163.25025201719,89609.7182643701,43157.59333563243
89618.3723654209,43163.33314798281,89609.63193562989,43157.54286436756
89618.8965345791,43162.85885201719,89609.2150643701,43158.45403563244
89618.9524654209,43162.94174798281,89609.1287356299,43158.40356436757
89618.8965345791,43162.85885201719,89609.2150643701,43158.45403563244
89618.3723654209,43163.33314798281,89609.63193562989,43157.54286436756
89618.88508520913,43162.86953517837,89609.2205383803,43158.44038912944
89618.96391479086,43162.931064821634,89609.12326161971,43158.41721087056
89619.46908520913,43162.121335178366,89608.6664383803,43160.76588912944
89619.54791479086,43162.18286482163,89608.56916161971,43160.74271087056
89619.46908520913,43162.121335178366,89608.6664383803,43160.76588912944
89618.96391479086,43162.931064821634,89609.12326161971,43158.41721087056
89619.46409368067,43162.12912003236,89608.66777185246,43160.75262251777
89619.55290631932,43162.17507996764,89608.56782814756,43160.75597748223
89619.90339368067,43161.28022003237,89608.75817185245,43163.44562251777
89619.99220631932,43161.32617996764,89608.65822814754,43163.44897748223
89619.90339368067,43161.28022003237,89608.75817185245,43163.44562251777
89619.55290631932,43162.17507996764,89608.56782814756,43160.75597748223
89619.90492874169,43161.27746956258,89608.75611883897,43163.43302467544
89619.9906712583,43161.32893043743,89608.66028116102,43163.46157532456
89621.4455287417,43158.71056956257,89609.44621883897,43165.74952467544
89621.53127125831,43158.76203043742,89609.35038116103,43165.77807532456
89621.4455287417,43158.71056956257,89609.44621883897,43165.74952467544
89619.9906712583,43161.32893043743,89608.66028116102,43163.46157532456
89621.44622358285,43158.70944576466,89609.4396031465,43165.73562110506
89621.53057641715,43158.76315423533,89609.3569968535,43165.791978894944
89622.75842358285,43156.64854576466,89610.8687031465,43167.83032110506
89622.84277641715,43156.70225423534,89610.7860968535,43167.88667889495
89622.75842358285,43156.64854576466,89610.8687031465,43167.83032110506
89621.53057641715,43158.76315423533,89609.3569968535,43165.791978894944
89622.75914067742,43156.64745139357,89610.86429992781,43167.82475988434
89622.84205932259,43156.70334860643,89610.79050007218,43167.89224011567
89623.82924067741,43155.06005139357,89611.59359992782,43168.622359884335
89623.91215932259,43155.11594860644,89611.51980007219,43168.68984011567
89623.82924067741,43155.06005139357,89611.59359992782,43168.622359884335
89622.84205932259,43156.70334860643,89610.79050007218,43167.89224011567
89623.82857045297,43155.061072293,89611.58592459289,43168.61553002044
89623.91282954703,43155.11492770701,89611.52747540711,43168.69666997956
89625.11067045297,43153.055172293,89613.10532459289,43169.71003002044
89625.19492954703,43153.109027707,89613.04687540712,43169.79116997956
89625.11067045297,43153.055172293,89613.10532459289,43169.71003002044
89623.91282954703,43155.11492770701,89611.52747540711,43168.69666997956
89625.1107148793,43153.05510291319,89613.09798777063,43169.70564529409
89625.1948851207,43153.10909708681,89613.05421222938,43169.79555470591
89626.0007148793,43151.66770291319,89614.96988777063,43170.617045294086
89626.0848851207,43151.72169708681,89614.92611222938,43170.70695470591
89626.0007148793,43151.66770291319,89614.96988777063,43170.617045294086
89625.1948851207,43153.10909708681,89613.05421222938,43169.79555470591
89625.99996012355,43151.66891735189,89614.95956978848,43170.61335701524
89626.08563987644,43151.72048264811,89614.93643021153,43170.71064298476
89627.21826012355,43149.64461735189,89616.83216978848,43171.05875701524
89627.30393987645,43149.69618264811,89616.80903021153,43171.15604298476
89627.21826012355,43149.64461735189,89616.83216978848,43171.05875701524
89626.08563987644,43151.72048264811,89614.93643021153,43170.71064298476
89627.21854838353,43149.6441443324,89616.81950274916,43171.057412039394
89627.30365161647,43149.696655667605,89616.82169725085,43171.15738796061
89628.29384838353,43147.9014443324,89618.68280274916,43171.016512039394
89628.37895161647,43147.9539556676,89618.68499725085,43171.11648796061
89628.29384838353,43147.9014443324,89618.68280274916,43171.016512039394
89627.30365161647,43149.696655667605,89616.82169725085,43171.15738796061
89628.29352115105,43147.901982216645,89618.67812084979,43171.016835108494
89628.37927884895,43147.95341778336,89618.68967915022,43171.11616489151
89629.21142115105,43146.37158221664,89620.62032084978,43170.79083510849
89629.29717884895,43146.42301778335,89620.63187915021,43170.89016489151
89629.21142115105,43146.37158221664,89620.62032084978,43170.79083510849
89628.37927884895,43147.95341778336,89618.68967915022,43171.11616489151
89629.21228294184,43146.370197106,89620.60977261713,43170.79324096359
89629.29631705816,43146.424402894,89620.64242738286,43170.887759036406
89629.99988294183,43145.149197106,89621.78637261713,43170.38674096359
89630.08391705816,43145.203402894,89621.81902738287,43170.48125903641
89629.99988294183,43145.149197106,89621.78637261713,43170.38674096359
89629.29631705816,43146.424402894,89620.64242738286,43170.887759036406
89630.00028254926,43145.1485874071,89621.77254296099,43170.39411826039
89630.08351745074,43145.2040125929,89621.83285703901,43170.473881739614
89631.31288254926,43143.1773874071,89622.83964296099,43169.58721826039
89631.39611745074,43143.2328125929,89622.89995703902,43169.66698173961
89631.31288254926,43143.1773874071,89622.83964296099,43169.58721826039
89630.08351745074,43145.2040125929,89621.83285703901,43170.473881739614
89631.31003996795,43143.18222412592,89622.83937351817,43169.587423443416
89631.39896003205,43143.22797587408,89622.90022648183,43169.66677655658
89632.01133996795,43141.81922412592,89623.96017351818,43168.72792344342
89632.10026003205,43141.86497587409,89624.02102648183,43168.80727655658
89632.01133996795,43141.81922412592,89623.96017351818,43168.72792344342
89631.39896003205,43143.22797587408,89622.90022648183,43169.66677655658
89632.01422545865,43141.81432307283,89623.95130233228,43168.73668571078
89632.09737454135,43141.86987692717,89624.02989766773,43168.79851428922
89633.22192545865,43140.00672307283,89624.62170233227,43167.884485710776
89633.30507454135,43140.06227692717,89624.70029766772,43167.94631428922
89633.22192545865,43140.00672307283,89624.62170233227,43167.884485710776
89632.09737454135,43141.86987692717,89624.02989766773,43168.79851428922
89633.22195499275,43140.00667892069,89624.61862836273,43167.888854859455
89633.30504500725,43140.06232107931,89624.70337163725,43167.94194514054
89634.03445499275,43138.79337892069,89625.19392836274,43166.97055485946
89634.11754500725,43138.84902107931,89625.27867163726,43167.02364514054
89634.03445499275,43138.79337892069,89625.19392836274,43166.97055485946
89633.30504500725,43140.06232107931,89624.70337163725,43167.94194514054
89634.03385358486,43138.7942987068,89625.1981419582,43166.964789567326
89634.11814641515,43138.8481012932,89625.27445804181,43167.02941043268
89635.39805358485,43136.6569987068,89625.80704195819,43166.24568956733
89635.48234641514,43136.71080129321,89625.8833580418,43166.31031043267
89635.39805358485,43136.6569987068,89625.80704195819,43166.24568956733
89634.11814641515,43138.8481012932,89625.27445804181,43167.02941043268
89635.40005505223,43136.65409424096,89625.8032091023,43166.2508565957
89635.48034494776,43136.71370575904,89625.88719089769,43166.30514340429
89636.97175505223,43134.53719424096,89626.5670091023,43165.06925659571
89637.05204494776,43134.59680575904,89626.65099089769,43165.1235434043
89636.97175505223,43134.53719424096,89626.5670091023,43165.06925659571
89635.48034494776,43136.71370575904,89625.88719089769,43166.30514340429
89636.97465199596,43134.533644545896,89626.56710905036,43165.06910259519
89637.04914800404,43134.60035545411,89626.65089094963,43165.123697404815
89637.64475199596,43133.7853445459,89628.15610905037,43162.63060259519
89637.71924800404,43133.85205545411,89628.23989094964,43162.68519740481
89637.64475199596,43133.7853445459,89628.15610905037,43162.63060259519
89637.04914800404,43134.60035545411,89626.65089094963,43165.123697404815
89637.65165251818,43133.77896298345,89628.15471757694,43162.63286738397
89637.71234748182,43133.85843701656,89628.24128242307,43162.68293261603
89638.58905251817,43133.06306298345,89630.06681757694,43159.326767383965
89638.64974748182,43133.14253701655,89630.15338242307,43159.37683261603
89638.58905251817,43133.06306298345,89630.06681757694,43159.326767383965
89637.71234748182,43133.85843701656,89628.24128242307,43162.68293261603
89638.59533177818,43133.05897397064,89630.06781205958,43159.3251217295
89638.64346822181,43133.14662602936,89630.15238794043,43159.3784782705
89639.63343177819,43132.48887397064,89631.82851205958,43156.5342217295
89639.68156822181,43132.57652602936,89631.91308794043,43156.5875782705
89639.63343177819,43132.48887397064,89631.82851205958,43156.5342217295
89638.64346822181,43133.14662602936,89630.15238794043,43159.3784782705
89639.64513836455,43132.48425219364,89631.82638493966,43156.53793693177
89639.66986163546,43132.58114780637,89631.91521506035,43156.58386306823
89640.96943836454,43132.14635219363,89632.70018493966,43154.84783693177
89640.99416163545,43132.24324780637,89632.78901506035,43154.89376306823
89640.96943836454,43132.14635219363,89632.70018493966,43154.84783693177
89639.66986163546,43132.58114780637,89631.91521506035,43156.58386306823
89640.9763641636,43132.14509635951,89632.69977525904,43154.84864728821
89640.9872358364,43132.24450364048,89632.78942474097,43154.89295271178
89642.6880641636,43131.95789635951,89634.15867525904,43151.89664728822
89642.6989358364,43132.05730364048,89634.24832474097,43151.94095271178
89642.6880641636,43131.95789635951,89634.15867525904,43151.89664728822
89640.9872358364,43132.24450364048,89632.78942474097,43154.89295271178
89642.70078164773,43131.95813306446,89634.15936451525,43151.89530406027
89642.68621835226,43132.05706693554,89634.24763548476,43151.94229593973
89644.62738164773,43132.24173306446,89635.09216451524,43150.14310406027
89644.61281835227,43132.34066693554,89635.18043548476,43150.190095939724
89644.62738164773,43132.24173306446,89635.09216451524,43150.14310406027
89642.68621835226,43132.05706693554,89634.24763548476,43151.94229593973
89644.63451085807,43132.243321745824,89635.09194038688,43150.14353000252
89644.60568914193,43132.339078254176,89635.18065961312,43150.18966999748
89646.44321085807,43132.78772174582,89636.50824038687,43147.42023000252
89646.41438914192,43132.883478254174,89636.59695961312,43147.46636999748
89646.44321085807,43132.78772174582,89636.50824038687,43147.42023000252
89644.60568914193,43132.339078254176,89635.18065961312,43150.18966999748
89646.45615852342,43132.7937489378,89636.50931537454,43147.4182711927
89646.40144147657,43132.8774510622,89636.59588462545,43147.4683288073
89648.62775852342,43134.2133489378,89637.72731537455,43145.3118711927
89648.57304147657,43134.2970510622,89637.81388462546,43145.3619288073
89648.62775852342,43134.2133489378,89637.72731537455,43145.3118711927
89646.40144147657,43132.8774510622,89636.59588462545,43147.4683288073
89648.63581967921,43134.21990911749,89637.7292443299,43145.308798245394
89648.56498032078,43134.29049088252,89637.81195567011,43145.36500175461
89649.78661967922,43135.37490911748,89639.0656443299,43143.34209824539
89649.71578032078,43135.445490882514,89639.14835567011,43143.398301754605
89649.78661967922,43135.37490911748,89639.0656443299,43143.34209824539
89648.56498032078,43134.29049088252,89637.81195567011,43145.36500175461
89649.79392436563,43135.38422638456,89639.06370916373,43143.34518193644
89649.70847563437,43135.43617361544,89639.15029083627,43143.39521806356
89650.75932436563,43136.97222638456,89640.01060916373,43141.70668193643
89650.67387563437,43137.02417361544,89640.09719083627,43141.75671806356
89650.75932436563,43136.97222638456,89640.01060916373,43141.70668193643
89649.70847563437,43135.43617361544,89639.15029083627,43143.39521806356
89650.76457933769,43136.984129347366,89640.01055889318,43141.70676912462
89650.66862066231,43137.01227065264,89640.09724110682,43141.756630875374
89651.31277933769,43138.85342934736,89640.45215889318,43140.93906912462
89651.21682066232,43138.88157065264,89640.53884110683,43140.98893087538
89651.31277933769,43138.85342934736,89640.45215889318,43140.93906912462
89650.66862066231,43137.01227065264,89640.09724110682,43141.756630875374
89651.31457203384,43138.86273086317,89640.45464605199,43140.93517371218
89651.21502796617,43138.87226913683,89640.53635394802,43140.99282628782
89651.54447203383,43141.26203086317,89640.95794605199,43140.22187371218
89651.44492796616,43141.27156913683,89641.03965394801,43140.27952628781
89651.54447203383,43141.26203086317,89640.95794605199,43140.22187371218
89651.21502796617,43138.87226913683,89640.53635394802,43140.99282628782
89651.54404163167,43141.27488723357,89640.96780890721,43140.21146287271
89651.44535836832,43141.25871276642,89641.02979109279,43140.28993712729
89651.34834163167,43142.468887233576,89641.4836089072,43139.80406287271
89651.24965836832,43142.452712766426,89641.54559109278,43139.88253712729
89651.34834163167,43142.468887233576,89641.4836089072,43139.80406287271
89651.44535836832,43141.25871276642,89641.02979109279,43140.28993712729
